stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopArea:OCE87281337,"gare de Courghain",,50.99690501,2.29305608,,,1,
StopArea:OCE87281311,"gare de Grande Synthe",,51.00265144,2.31341343,,,1,
StopArea:OCE87281402,"gare de Coudekerque Branche",,51.01792581,2.37509078,,,1,
StopArea:OCE87281105,"gare de Bergues",,50.9689441,2.42567702,,,1,
StopArea:OCE87281113,"gare de Esquelbecq",,50.88971573,2.41219102,,,1,
StopArea:OCE87281121,"gare de Arnèke",,50.83156683,2.40844687,,,1,
StopArea:OCE87281139,"gare de Cassel",,50.78747913,2.46053532,,,1,
StopArea:OCE87342576,"gare de Vimy",,50.37408119,2.82241358,,,1,
StopArea:OCE87342584,"gare de Avion",,50.407174,2.83369472,,,1,
StopArea:OCE87342139,"gare de Noeux",,50.48289983,2.67421082,,,1,
StopArea:OCE87342220,"gare de Chocques",,50.53827573,2.56480331,,,1,
StopArea:OCE87342261,"gare de Ham en Artois",,50.59002817,2.46581916,,,1,
StopArea:OCE87342592,"gare de Bailleul Sir Berthoult",,50.33531943,2.84110301,,,1,
StopArea:OCE87342527,"gare de Farbus",,50.35767941,2.83113965,,,1,
StopArea:OCE87342204,"gare de Fouquereuil",,50.52540187,2.60818795,,,1,
StopArea:OCE87342121,"gare de Mazingarbe",,50.46049591,2.7012959,,,1,
StopArea:OCE87313510,"gare de Beauvais-Gare-SNCF",,49.42651648,2.08864153,,,1,
StopArea:OCE87316422,"gare de Villers-sur-Thère",,49.41437963,2.13552637,,,1,
StopArea:OCE87313684,"gare de St-Sulpice-Auteuil",,49.34743056,2.11645577,,,1,
StopArea:OCE87313676,"gare de Laboissière-le-Déluge",,49.2885368,2.1361486,,,1,
StopArea:OCE87313668,"gare de Méru",,49.23233959,2.13254934,,,1,
StopArea:OCE87272096,"gare de Esches",,49.2126074,2.17094785,,,1,
StopArea:OCE87276717,"gare de Bornel-Belle-Eglise",,49.19465137,2.20722727,,,1,
StopArea:OCE87276725,"gare de Chambly",,49.16361696,2.2405083,,,1,
StopArea:OCE87276469,"gare de Persan-Beaumont",,49.1481402,2.27905568,,,1,
StopArea:OCE87271007,"gare de Paris-Nord",,48.8816391,2.35614126,,,1,
StopArea:OCE87317529,"gare de Le Tréport-Mers-Les-B",,50.0627213,1.37611816,,,1,
StopArea:OCE87317537,"gare de Eu",,50.05429032,1.41689191,,,1,
StopArea:OCE87313817,"gare de Longroy-Gamaches",,49.98195075,1.55281638,,,1,
StopArea:OCE87313809,"gare de Blangy-sur-Bresle",,49.93237003,1.62563857,,,1,
StopArea:OCE87313767,"gare de Aumale",,49.76513357,1.75609044,,,1,
StopArea:OCE87313759,"gare de Abancourt",,49.68566483,1.77418466,,,1,
StopArea:OCE87313742,"gare de Feuquières-Broquiers",,49.65434222,1.83098829,,,1,
StopArea:OCE87313734,"gare de Grandvilliers",,49.65939322,1.93845928,,,1,
StopArea:OCE87313726,"gare de Marseille-en-Beauvaisis",,49.57107082,1.95469194,,,1,
StopArea:OCE87313718,"gare de St-Omer-en-Chaussée",,49.53104404,1.99765016,,,1,
StopArea:OCE87313700,"gare de Milly-sur-Thérain",,49.50387579,1.98864344,,,1,
StopArea:OCE87313692,"gare de Herchies",,49.48795985,2.01113916,,,1,
StopArea:OCE87411470,"gare de Serqueux",,49.63154928,1.5393437,,,1,
StopArea:OCE87276006,"gare de Creil",,49.26377546,2.46918817,,,1,
StopArea:OCE87276113,"gare de Chantilly-Gouvieux",,49.18720853,2.4598378,,,1,
StopArea:OCE87276279,"gare de Orry-la-Ville-Coye",,49.13894063,2.48993751,,,1,
StopArea:OCE87276204,"gare de Laigneville",,49.29267244,2.44944168,,,1,
StopArea:OCE87276212,"gare de Liancourt-Rantigny",,49.32476171,2.44530011,,,1,
StopArea:OCE87313304,"gare de Clermont-de-l'Oise",,49.38534487,2.41720669,,,1,
StopArea:OCE87313296,"gare de Avrechy",,49.44453072,2.41790421,,,1,
StopArea:OCE87313585,"gare de Hermes-Berthecourt",,49.35440559,2.24176882,,,1,
StopArea:OCE87313577,"gare de Mouy-Bury",,49.32049982,2.32644645,,,1,
StopArea:OCE87313569,"gare de Balagny-St-Epin",,49.29428864,2.34400401,,,1,
StopArea:OCE87313551,"gare de Cires-lès-Mello",,49.27182643,2.36047272,,,1,
StopArea:OCE87276618,"gare de Montataire",,49.2512414,2.43596084,,,1,
StopArea:OCE87313601,"gare de Rochy-Condé",,49.39866522,2.17277156,,,1,
StopArea:OCE87316406,"gare de Montreuil-sur-Thérain",,49.38133909,2.20076315,,,1,
StopArea:OCE87313593,"gare de Villers-St-Sépulcre",,49.36790563,2.22054719,,,1,
StopArea:OCE87316398,"gare de Heilles-Mouchy",,49.34026943,2.27293085,,,1,
StopArea:OCE87313544,"gare de Cramoisy",,49.25650922,2.40488479,,,1,
StopArea:OCE87276691,"gare de Compiègne",,49.42201501,2.82349702,,,1,
StopArea:OCE87272013,"gare de Jaux",,49.38654934,2.77707334,,,1,
StopArea:OCE87276733,"gare de Le Meux-Croix-St-Ouen",,49.35933954,2.7532717,,,1,
StopArea:OCE87276303,"gare de Longueil-Ste-Marie",,49.3424469,2.71788244,,,1,
StopArea:OCE87276311,"gare de Chevrières",,49.3374031,2.68298139,,,1,
StopArea:OCE87276329,"gare de Pont-Ste-Maxence",,49.30978471,2.60285843,,,1,
StopArea:OCE87276352,"gare de Rieux-Angicourt",,49.29784979,2.51968335,,,1,
StopArea:OCE87276378,"gare de Villers-St-Paul",,49.28247272,2.48935815,,,1,
StopArea:OCE87276782,"gare de Noyon",,49.5773461,3.00638067,,,1,
StopArea:OCE87296616,"gare de Chauny",,49.61020226,3.22252941,,,1,
StopArea:OCE87296442,"gare de Tergnier",,49.6592459,3.29722866,,,1,
StopArea:OCE87272195,"gare de Longueil-Annel",,49.46722814,2.86320964,,,1,
StopArea:OCE87276741,"gare de Thourotte",,49.47537127,2.88182447,,,1,
StopArea:OCE87276766,"gare de Ribécourt",,49.50632282,2.92712145,,,1,
StopArea:OCE87276774,"gare de Ourscamps",,49.53394063,2.95408855,,,1,
StopArea:OCE87296459,"gare de Appilly",,49.58071318,3.12120617,,,1,
StopArea:OCE87297051,"gare de Viry-Noureuil",,49.62744434,3.25020968,,,1,
StopArea:OCE87296434,"gare de Mennessis",,49.69104391,3.27193023,,,1,
StopArea:OCE87296418,"gare de Montescourt",,49.73871619,3.25192094,,,1,
StopArea:OCE87317511,"gare de Woincourt",,50.05867326,1.53714178,,,1,
StopArea:OCE87317503,"gare de Feuquières-en-Vimeu-Fre",,50.06330661,1.58916576,,,1,
StopArea:OCE87317495,"gare de Chépy-Valines",,50.0681447,1.63556824,,,1,
StopArea:OCE87317362,"gare de Abbeville",,50.10219698,1.82449248,,,1,
StopArea:OCE87313130,"gare de Pont-Rémy",,50.04733596,1.8990469,,,1,
StopArea:OCE87313122,"gare de Longpré-Corps-Saints",,50.0113314,2.00279458,,,1,
StopArea:OCE87313114,"gare de Hangest",,49.98280972,2.06528488,,,1,
StopArea:OCE87313106,"gare de Picquigny",,49.94647029,2.14236603,,,1,
StopArea:OCE87313098,"gare de Ailly-sur-Somme",,49.92835069,2.20056482,,,1,
StopArea:OCE87316075,"gare de Dreuil-lès-Amiens",,49.91455431,2.23079327,,,1,
StopArea:OCE87313080,"gare de St-Roch (Somme)",,49.89343163,2.28372935,,,1,
StopArea:OCE87316752,"gare de Feuquerolles",,50.06488925,1.60556505,,,1,
StopArea:OCE87316745,"gare de Acheux-Franleu",,50.08262151,1.65728892,,,1,
StopArea:OCE87317487,"gare de Quesnoy-le-Montant",,50.10896835,1.70249448,,,1,
StopArea:OCE87313320,"gare de Moreuil",,49.77698594,2.47580775,,,1,
StopArea:OCE87313346,"gare de Montdidier-SNCF",,49.64149502,2.56297946,,,1,
StopArea:OCE87313353,"gare de Tricot",,49.56200402,2.58180314,,,1,
StopArea:OCE87313387,"gare de Estrées-St-Denis",,49.43827355,2.64198652,,,1,
StopArea:OCE87316125,"gare de Thézy-Glimont",,49.81172258,2.4358855,,,1,
StopArea:OCE87313338,"gare de Hargicourt-Pierrepont",,49.71429292,2.53121684,,,1,
StopArea:OCE87316208,"gare de Wacquemoulin",,49.50295252,2.61176352,,,1,
StopArea:OCE87313403,"gare de Rémy (Oise)",,49.43332641,2.70571595,,,1,
StopArea:OCE87313437,"gare de Villers-Bretonneux",,49.86284848,2.52093308,,,1,
StopArea:OCE87313460,"gare de Rosières (Somme)",,49.82255116,2.71126532,,,1,
StopArea:OCE87313478,"gare de Chaulnes-SNCF",,49.80763067,2.80118632,,,1,
StopArea:OCE87313486,"gare de Nesle (Somme)",,49.76381704,2.90915615,,,1,
StopArea:OCE87313494,"gare de Ham (Somme)",,49.73983951,3.07039457,,,1,
StopArea:OCE87296632,"gare de La Fère",,49.6580302,3.36975559,,,1,
StopArea:OCE87296608,"gare de Versigny",,49.65746804,3.43359234,,,1,
StopArea:OCE87296152,"gare de Crépy-Couvron",,49.62330896,3.51649944,,,1,
StopArea:OCE87313445,"gare de Marcelcave",,49.85316172,2.58174403,,,1,
StopArea:OCE87296871,"gare de Flavy-le-Martel",,49.71847249,3.19074514,,,1,
StopArea:OCE87316067,"gare de Buire sur l'Ancre",,49.96479004,2.59821304,,,1,
StopArea:OCE87313064,"gare de Méricourt Ribémont",,49.95538241,2.57199711,,,1,
StopArea:OCE87316059,"gare de Heilly",,49.94338389,2.53949394,,,1,
StopArea:OCE87315044,"gare de Daours",,49.89914386,2.45868436,,,1,
StopArea:OCE87317396,"gare de Noyelles-sur-Mer",,50.18733741,1.70447418,,,1,
StopArea:OCE87317404,"gare de Rue",,50.27320706,1.67561882,,,1,
StopArea:OCE87313288,"gare de St-Rémy-en-l'Eau",,49.46807869,2.42555909,,,1,
StopArea:OCE87313395,"gare de Poix-de-Picardie",,49.7778037,1.98983434,,,1,
StopArea:OCE87313833,"gare de Formerie",,49.65415462,1.72282024,,,1,
StopArea:OCE87411454,"gare de Montérolier-Buchy",,49.60313334,1.33472068,,,1,
StopArea:OCE87313379,"gare de Namps-Quevauvillers",,49.80831958,2.10541052,,,1,
StopArea:OCE87313841,"gare de Fouilloy",,49.73624439,1.82553844,,,1,
StopArea:OCE87411462,"gare de Sommery",,49.62944889,1.43567645,,,1,
StopArea:OCE87411447,"gare de Longuerue-Vieux-Manoir",,49.55683147,1.27668042,,,1,
StopArea:OCE87411439,"gare de Morgny",,49.52323301,1.24781453,,,1,
StopArea:OCE87411413,"gare de St-Martin-du-Vivier",,49.47085382,1.16173713,,,1,
StopArea:OCE87296145,"gare de Origny-en-Thiérache",,49.89079139,4.02401097,,,1,
StopArea:OCE87297085,"gare de La Bouteille",,49.85966343,3.98154623,,,1,
StopArea:OCE87296129,"gare de Vervins",,49.8298686,3.89343043,,,1,
StopArea:OCE87296095,"gare de Marle-sur-Serre",,49.74702229,3.76966227,,,1,
StopArea:OCE87297150,"gare de Voyenne",,49.72612607,3.7200621,,,1,
StopArea:OCE87297143,"gare de Dercy-Froidmont",,49.70273145,3.69203573,,,1,
StopArea:OCE87297119,"gare de Verneuil-sur-Serre",,49.64867782,3.66778667,,,1,
StopArea:OCE87297291,"gare de Barenton-Bugny",,49.63066534,3.65579722,,,1,
StopArea:OCE87296566,"gare de Anizy-Pinon",,49.49616594,3.44872003,,,1,
StopArea:OCE87271817,"gare de Soissons",,49.36919892,3.33805219,,,1,
StopArea:OCE87271734,"gare de Villers-Cotterets",,49.25022933,3.09365439,,,1,
StopArea:OCE87271593,"gare de Crépy-en-Valois",,49.23126429,2.88645118,,,1,
StopArea:OCE87271577,"gare de Nanteuil-le-Haudouin",,49.14281829,2.79466348,,,1,
StopArea:OCE87271551,"gare de Le Plessis-Belleville",,49.09582438,2.74490853,,,1,
StopArea:OCE87271536,"gare de Dammartin-Juilly-St-Mar",,49.03244537,2.69951229,,,1,
StopArea:OCE87271528,"gare de Mitry-Claye",,48.97570375,2.64209237,,,1,
StopArea:OCE87271585,"gare de Ormoy-Villers",,49.20017052,2.83767792,,,1,
StopArea:OCE87271775,"gare de Longpont",,49.27264199,3.23022719,,,1,
StopArea:OCE87272047,"gare de Compans",,48.99159367,2.66519597,,,1,
StopArea:OCE87272054,"gare de Thieux-Nantouillet",,49.00870565,2.68054939,,,1,
StopArea:OCE87271601,"gare de Vaumoise",,49.23392102,2.98844232,,,1,
StopArea:OCE87272286,"gare de Corcy",,49.2550773,3.2159444,,,1,
StopArea:OCE87271783,"gare de Vierzy",,49.29099637,3.27756275,,,1,
StopArea:OCE87271874,"gare de Crouy",,49.40374776,3.35727282,,,1,
StopArea:OCE87271882,"gare de Margival",,49.43947314,3.40295858,,,1,
StopArea:OCE87297283,"gare de Vauxaillon",,49.47424524,3.4096885,,,1,
StopArea:OCE87296178,"gare de Clacy-Mons",,49.54366349,3.57652711,,,1,
StopArea:OCE87384008,"gare de Paris-St-Lazare",,48.87786526,2.32443291,,,1,
StopArea:OCE87381509,"gare de Mantes-la-Jolie",,48.98954357,1.70329594,,,1,
StopArea:OCE87415885,"gare de Rosny-sur-Seine",,48.99775577,1.62940234,,,1,
StopArea:OCE87415893,"gare de Bonnières",,49.03874562,1.58130111,,,1,
StopArea:OCE87415604,"gare de Vernon (Eure)",,49.09157239,1.47832367,,,1,
StopArea:OCE87415620,"gare de Gaillon-Aubevoye",,49.1746337,1.35252015,,,1,
StopArea:OCE87415877,"gare de Val-de-Reuil",,49.27540789,1.22461228,,,1,
StopArea:OCE87411207,"gare de Oissel",,49.34304288,1.10183123,,,1,
StopArea:OCE87415646,"gare de St-Pierre-du-Vauvray",,49.23386172,1.22466731,,,1,
StopArea:OCE87415661,"gare de Pont-de-l'Arche",,49.31706421,1.15968117,,,1,
StopArea:OCE87411215,"gare de St-Etienne-du-Rouvray",,49.37713414,1.10943403,,,1,
StopArea:OCE87411223,"gare de Sotteville",,49.41288529,1.10236879,,,1,
StopArea:OCE87413013,"gare de Le Havre",,49.49265375,0.12483519,,,1,
StopArea:OCE87413203,"gare de Le Havre-Graville",,49.49987643,0.16070709,,,1,
StopArea:OCE87413708,"gare de Harfleur (Halte)",,49.50668419,0.19218026,,,1,
StopArea:OCE87413716,"gare de J.Monod-la-Demi-Lieue",,49.52696317,0.18605821,,,1,
StopArea:OCE87413724,"gare de Montivilliers",,49.54307706,0.18948209,,,1,
StopArea:OCE87413732,"gare de Epouville",,49.56376026,0.223782,,,1,
StopArea:OCE87413740,"gare de Rolleville",,49.58186099,0.21587494,,,1,
StopArea:OCE87413542,"gare de Fécamp",,49.75945993,0.37388767,,,1,
StopArea:OCE87413344,"gare de Bréauté-Beuzeville",,49.60359483,0.41716198,,,1,
StopArea:OCE87413328,"gare de Etainhus-St-Romain",,49.56079765,0.33055276,,,1,
StopArea:OCE87413310,"gare de St-Laurent-Gainneville",,49.52803578,0.25135009,,,1,
StopArea:OCE87413385,"gare de Yvetot",,49.62211267,0.75007177,,,1,
StopArea:OCE87411264,"gare de Barentin",,49.55012384,0.95332578,,,1,
StopArea:OCE87413302,"gare de Harfleur",,49.5135872,0.19915117,,,1,
StopArea:OCE87413336,"gare de Virville-Manneville",,49.58355176,0.35429698,,,1,
StopArea:OCE87413351,"gare de Bolbec-Nointot",,49.59169716,0.48491239,,,1,
StopArea:OCE87413377,"gare de Foucart-Alvimare",,49.60831892,0.59692053,,,1,
StopArea:OCE87411280,"gare de Motteville",,49.63688511,0.85014891,,,1,
StopArea:OCE87411272,"gare de Pavilly",,49.564528,0.95057416,,,1,
StopArea:OCE87411173,"gare de Elbeuf-St-Aubin",,49.30268075,1.01020567,,,1,
StopArea:OCE87411181,"gare de Tourville",,49.32455985,1.09857495,,,1,
StopArea:OCE87387001,"gare de Evreux - Normandie",,49.01855876,1.14988767,,,1,
StopArea:OCE87387092,"gare de Bueil",,48.92508991,1.44377555,,,1,
StopArea:OCE87381624,"gare de Bréval",,48.94412618,1.54302029,,,1,
StopArea:OCE87387142,"gare de La Bonneville-sur-Iton",,48.98853873,1.03582084,,,1,
StopArea:OCE87387159,"gare de Conches",,48.96234048,0.93896455,,,1,
StopArea:OCE87387175,"gare de Romilly-la-Puthenaye",,49.00484533,0.85264963,,,1,
StopArea:OCE87387183,"gare de Beaumont-le-Roger",,49.07418071,0.77262494,,,1,
StopArea:OCE87444315,"gare de Serquigny",,49.1076727,0.71957679,,,1,
StopArea:OCE87444208,"gare de Mézidon",,49.07086722,-0.07496612,,,1,
StopArea:OCE87444265,"gare de Lisieux",,49.1372519,0.23168224,,,1,
StopArea:OCE87444299,"gare de Bernay",,49.08698855,0.595728,,,1,
StopArea:OCE87415364,"gare de Brionne (Eure)",,49.19633851,0.71156732,,,1,
StopArea:OCE87415349,"gare de Glos-Montfort",,49.27361111,0.68186338,,,1,
StopArea:OCE87415323,"gare de Bourgthéroulde-T.h.",,49.31750114,0.8396577,,,1,
StopArea:OCE87444877,"gare de Cherbourg",,49.63350159,-1.62145989,,,1,
StopArea:OCE87447284,"gare de Valognes",,49.50538585,-1.4803232,,,1,
StopArea:OCE87447243,"gare de Carentan",,49.30180335,-1.2420982,,,1,
StopArea:OCE87447219,"gare de Lison",,49.22705349,-1.05028492,,,1,
StopArea:OCE87444067,"gare de Bayeux",,49.2694443,-0.69771168,,,1,
StopArea:OCE87444182,"gare de Frénouville-Cagny",,49.14042335,-0.25844332,,,1,
StopArea:OCE87444190,"gare de Moult-Argences",,49.11097455,-0.1864073,,,1,
StopArea:OCE87444083,"gare de Le Molay-Littry",,49.24891961,-0.88323876,,,1,
StopArea:OCE87444059,"gare de Audrieu",,49.21609296,-0.59647228,,,1,
StopArea:OCE87444042,"gare de Bretteville-Norrey",,49.20315041,-0.51203651,,,1,
StopArea:OCE87444323,"gare de Le Grand-Jardin",,49.1503052,0.22720268,,,1,
StopArea:OCE87444349,"gare de Pont-l'Evêque",,49.28702429,0.19196911,,,1,
StopArea:OCE87444372,"gare de Trouville-Deauville",,49.35849952,0.08484284,,,1,
StopArea:OCE87444414,"gare de Dives-Cabourg",,49.28235965,-0.10986831,,,1,
StopArea:OCE87337378,"gare de Dives-sur-Mer-Port-Guil",,49.28919179,-0.10407872,,,1,
StopArea:OCE87444406,"gare de Houlgate",,49.29999835,-0.07770865,,,1,
StopArea:OCE87444398,"gare de Villers-sur-Mer",,49.31596418,0.00991348,,,1,
StopArea:OCE87444380,"gare de Blonville-Bénerville",,49.33122959,0.03535023,,,1,
StopArea:OCE87447003,"gare de St-Lô",,49.11589479,-1.10108931,,,1,
StopArea:OCE87447110,"gare de Coutances",,49.04279661,-1.44126699,,,1,
StopArea:OCE87447144,"gare de Carantilly",,49.06778682,-1.24618188,,,1,
StopArea:OCE87447185,"gare de Pont-Hébert",,49.16204086,-1.1270444,,,1,
StopArea:OCE87448514,"gare de Avranches",,48.69040896,-1.369974,,,1,
StopArea:OCE87478263,"gare de Pontorson-Mt-St-Michel",,48.55244449,-1.50506758,,,1,
StopArea:OCE87478073,"gare de Dol",,48.54297584,-1.75046978,,,1,
StopArea:OCE87471003,"gare de Rennes",,48.10351573,-1.67231969,,,1,
StopArea:OCE87447714,"gare de St-Sever (Gare)",,48.84374121,-1.05208546,,,1,
StopArea:OCE87444547,"gare de Ecouché",,48.71494053,-0.12113959,,,1,
StopArea:OCE87444570,"gare de Nonant-le-Pin",,48.70373824,0.22061184,,,1,
StopArea:OCE87444620,"gare de Rai-Aube",,48.74371525,0.55369917,,,1,
StopArea:OCE87444711,"gare de Alençon",,48.43380326,0.09905038,,,1,
StopArea:OCE87396093,"gare de La Hutte-Coulombiers",,48.30334711,0.10545657,,,1,
StopArea:OCE87396077,"gare de Vivoin-Beaumont",,48.23014044,0.14468642,,,1,
StopArea:OCE87396051,"gare de Teillé (Sarthe)",,48.18133951,0.19150959,,,1,
StopArea:OCE87396044,"gare de Montbizot",,48.15132969,0.19083373,,,1,
StopArea:OCE87396036,"gare de La Guierche",,48.1140225,0.19314295,,,1,
StopArea:OCE87396028,"gare de Neuville-sur-Sarthe",,48.07059767,0.19984338,,,1,
StopArea:OCE87444695,"gare de Sées",,48.60016092,0.16611181,,,1,
StopArea:OCE87444216,"gare de St-Pierre-sur-Dives",,49.02264025,-0.04150576,,,1,
StopArea:OCE87444232,"gare de Couliboeuf",,48.92358139,-0.0984896,,,1,
StopArea:OCE87481648,"gare de Châteaubriant",,47.7169964,-1.37139708,,,1,
StopArea:OCE87471367,"gare de Martigné-Ferchaud",,47.83197425,-1.31372805,,,1,
StopArea:OCE87471359,"gare de Retiers",,47.91321221,-1.38971806,,,1,
StopArea:OCE87471342,"gare de Le Theil-de-Bretagne",,47.9187131,-1.4323762,,,1,
StopArea:OCE87471334,"gare de Janzé",,47.95512334,-1.49740973,,,1,
StopArea:OCE87471326,"gare de Corps-Nuds",,47.98560844,-1.57546897,,,1,
StopArea:OCE87471318,"gare de St-Armel",,48.01427695,-1.59480116,,,1,
StopArea:OCE87471029,"gare de Vern",,48.04682949,-1.59656045,,,1,
StopArea:OCE87334508,"gare de La Poterie",,48.09206234,-1.63078559,,,1,
StopArea:OCE87478164,"gare de Dinan",,48.45696572,-2.05298679,,,1,
StopArea:OCE87478156,"gare de La Hisse",,48.49607019,-2.00303691,,,1,
StopArea:OCE87478131,"gare de Miniac",,48.53152801,-1.91503036,,,1,
StopArea:OCE87478123,"gare de Plerguer",,48.53153771,-1.85044251,,,1,
StopArea:OCE87478149,"gare de Pleudihen",,48.49929724,-1.96180971,,,1,
StopArea:OCE87478180,"gare de Corseul-Languenan",,48.49600179,-2.14140415,,,1,
StopArea:OCE87473272,"gare de Plancoet",,48.52147032,-2.22883917,,,1,
StopArea:OCE87473264,"gare de Landébia",,48.50736437,-2.33171393,,,1,
StopArea:OCE87473108,"gare de Lamballe",,48.46592233,-2.51148941,,,1,
StopArea:OCE87473116,"gare de Yffiniac",,48.47011251,-2.65237658,,,1,
StopArea:OCE87473009,"gare de St-Brieuc",,48.50722302,-2.76546663,,,1,
StopArea:OCE87473140,"gare de Chatelaudren-Plouagat",,48.53318884,-2.97416292,,,1,
StopArea:OCE87473207,"gare de Guingamp",,48.55553565,-3.14271633,,,1,
StopArea:OCE87473181,"gare de Plouaret-Trégor",,48.60618896,-3.46681,,,1,
StopArea:OCE87473223,"gare de Lannion",,48.72695248,-3.46066861,,,1,
StopArea:OCE87478032,"gare de Montreuil-sur-Ille",,48.30632019,-1.67427134,,,1,
StopArea:OCE87478024,"gare de St-Médard-sur-Ille",,48.27351473,-1.6665823,,,1,
StopArea:OCE87478016,"gare de St-Germain-sur-Ille",,48.23891688,-1.65359117,,,1,
StopArea:OCE87471458,"gare de Chevaigne",,48.20889518,-1.63115842,,,1,
StopArea:OCE87471045,"gare de Betton",,48.18174943,-1.63412871,,,1,
StopArea:OCE87471391,"gare de Pontchaillou",,48.11832553,-1.69179706,,,1,
StopArea:OCE87478057,"gare de Combourg",,48.41597357,-1.72754212,,,1,
StopArea:OCE87478099,"gare de La Gouesnière-Cancale",,48.61436161,-1.90596499,,,1,
StopArea:OCE87478107,"gare de St-Malo",,48.6466523,-2.00462026,,,1,
StopArea:OCE87478040,"gare de Dingé",,48.35012853,-1.6858403,,,1,
StopArea:OCE87478065,"gare de Bonnemain",,48.47708783,-1.76586419,,,1,
StopArea:OCE87478081,"gare de La Fresnais",,48.59362268,-1.84315235,,,1,
StopArea:OCE87473165,"gare de Belle-Isle-Bégard",,48.59334176,-3.32310331,,,1,
StopArea:OCE87473132,"gare de Plouvara-Plerneuf",,48.50855257,-2.89223397,,,1,
StopArea:OCE87473124,"gare de La Méaugon",,48.49997523,-2.84502324,,,1,
StopArea:OCE87474007,"gare de Brest",,48.38808306,-4.47891795,,,1,
StopArea:OCE87474239,"gare de Landerneau",,48.45383363,-4.25620875,,,1,
StopArea:OCE87474056,"gare de Pont-de-Buis",,48.25431748,-4.08631418,,,1,
StopArea:OCE87474064,"gare de Châteaulin-Emb.",,48.18609777,-4.09698076,,,1,
StopArea:OCE87474098,"gare de Quimper",,47.99465835,-4.09210303,,,1,
StopArea:OCE87474015,"gare de Dirinon",,48.39259368,-4.28559593,,,1,
StopArea:OCE87474221,"gare de La Forest",,48.42618709,-4.30749579,,,1,
StopArea:OCE87474213,"gare de Kerhuon",,48.40959132,-4.38798709,,,1,
StopArea:OCE87474338,"gare de Morlaix",,48.5779789,-3.83276143,,,1,
StopArea:OCE87474569,"gare de St-Pol-de-Léon",,48.6768059,-3.98757796,,,1,
StopArea:OCE87474635,"gare de Roscoff",,48.72055351,-3.98245677,,,1,
StopArea:OCE87334490,"gare de Cesson-Sévigné",,48.11236442,-1.60251098,,,1,
StopArea:OCE87471540,"gare de Noyal-Acigné",,48.11872398,-1.52855225,,,1,
StopArea:OCE87471532,"gare de Servon",,48.11205551,-1.46596711,,,1,
StopArea:OCE87471524,"gare de Châteaubourg",,48.10614832,-1.40529581,,,1,
StopArea:OCE87471516,"gare de Les Lacs",,48.1090259,-1.32181368,,,1,
StopArea:OCE87471508,"gare de Vitré",,48.12241997,-1.21196568,,,1,
StopArea:OCE87473504,"gare de Carhaix",,48.27581197,-3.56410952,,,1,
StopArea:OCE87473561,"gare de Carnoët-Locarn",,48.34029454,-3.49071721,,,1,
StopArea:OCE87473553,"gare de Le Pénity",,48.36417626,-3.47668452,,,1,
StopArea:OCE87473546,"gare de Callac",,48.40688978,-3.41866842,,,1,
StopArea:OCE87473587,"gare de Les Mais",,48.42635387,-3.38289032,,,1,
StopArea:OCE87473538,"gare de Plougonver",,48.45812291,-3.37090959,,,1,
StopArea:OCE87473520,"gare de Pont-Melvez",,48.47007294,-3.31158673,,,1,
StopArea:OCE87473579,"gare de Coat-Guégan",,48.48043298,-3.27371922,,,1,
StopArea:OCE87473512,"gare de Mousteru",,48.507636,-3.24305004,,,1,
StopArea:OCE87473801,"gare de Gourland",,48.55991896,-3.16610693,,,1,
StopArea:OCE87473819,"gare de Trégonneau-Squiffiec",,48.62446453,-3.17410417,,,1,
StopArea:OCE87473827,"gare de Brélidy-Plouec",,48.6691097,-3.19623862,,,1,
StopArea:OCE87473835,"gare de Pontrieux (Halte)",,48.69800426,-3.1643744,,,1,
StopArea:OCE87473843,"gare de Pontrieux",,48.70557721,-3.15670879,,,1,
StopArea:OCE87473876,"gare de Frynaudour",,48.72815765,-3.12861789,,,1,
StopArea:OCE87322347,"gare de Traou Nez",,48.74850914,-3.13531216,,,1,
StopArea:OCE87473850,"gare de Lancerf",,48.76177278,-3.11806797,,,1,
StopArea:OCE87473868,"gare de Paimpol",,48.77670477,-3.04635539,,,1,
StopArea:OCE87471094,"gare de La Brohinière",,48.21330809,-2.11053714,,,1,
StopArea:OCE87471086,"gare de Montauban-de-Bretagne",,48.18989249,-2.05310334,,,1,
StopArea:OCE87471078,"gare de Montfort-sur-Meu",,48.13899222,-1.94885546,,,1,
StopArea:OCE87471102,"gare de Breteil",,48.14037492,-1.89763977,,,1,
StopArea:OCE87471060,"gare de L'Hermitage-Mordelles",,48.12316333,-1.81918843,,,1,
StopArea:OCE87473058,"gare de Quédillac",,48.24853883,-2.14563088,,,1,
StopArea:OCE87473066,"gare de Caulnes",,48.2843543,-2.1558059,,,1,
StopArea:OCE87473074,"gare de Broons",,48.33335723,-2.23643174,,,1,
StopArea:OCE87473082,"gare de Plenée-Jugon",,48.37654332,-2.35480612,,,1,
StopArea:OCE87473090,"gare de Plestan",,48.42563147,-2.44266881,,,1,
StopArea:OCE87474411,"gare de Plouigneau",,48.56452344,-3.71034329,,,1,
StopArea:OCE87474270,"gare de Landivisiau",,48.49561062,-4.08270373,,,1,
StopArea:OCE87474262,"gare de La Roche (Maurice)",,48.47398038,-4.20500116,,,1,
